"Bottom/Left","ล่าง/ซ้าย"
"Failed","ล้มเหลว"
"Clear All Items","ล้างทุกรายการ"
"Date","วันที่"
"Date Subscribed","วันที่สมัครสมาชิก"
"Datetime","วันเวลา"
"Empty","ว่างเปล่า"
"Subscribe to Feed","สมัครสมาชิก Feed"
"Subscribe to RSS Feed","สมัครสมาชิก RSS Feed"
"Create Product Settings","สร้างการตั้งค่าสินค้า"
"Product was successfully created.","สร้างสินค้าสำเร็จ"
"Autogenerate","สร้างอัตโนมัติ"
"Quick simple product creation","สร้างตัวอย่างสินค้าแบบเร็ว"
"Create Simple Associated Product","สร้างตัวอย่างที่เกี่ยวข้องกับสินค้า"
"Quick Create","สร้างแบบเร็ว"
"Searchable","สามารถค้นหาได้"
"Globally Editable","สามารถแก้ไขได้โดยทั่วไป"
"Filterable (with results)","สามารถใช้ตัวกรองได้ (พร้อมผลลัพธ์)"
"Visible on Catalog Pages on Front-end","สามารถเห็นได้บนหน้ารายการสินค้าในส่วนหน้า"
"Comparable on Front-end","สามารถเปรียบเทียบได้ในด้านหน้า"
"For internal use. Must be unique with no spaces","สำหรับใช้ภายใน ต้องไม่ซ้ำและไม่มีเว้นวรรค"
"Products","สินค้า"
"Availability: In stock.","สินค้า: มีในคลังสินค้า."
"Availability: Out of stock.","สินค้า: หมดในคลังสินค้า."
"Out of Stock","สินค้าหมดคลังสินค้า"
"Out of stock","สินค้าหมดคลังสินค้า"
"Out of stock.","สินค้าหมดคลังสินค้า."
"Inventory","สินค้าที่มีอยู่ร้าน"
"Grouped Product","สินค้าที่จัดเป็นกลุ่ม"
"Configurable Product","สินค้าที่ปรับแต่งได้"
"Related Products","สินค้าที่เกี่ยวข้อง"
"Associated Products","สินค้าที่เกี่ยวข้องกัน"
"Products per Page on Grid default value","สินค้าต่อหน้าบนค่าเริ่มต้นแบบ Grid "
"Products per Page on List default value","สินค้าต่อหน้าบนค่าเริ่มต้นแบบ List"
"Product duplicated","สินค้าซ้ำกัน"
"New Product","สินค้าใหม่"
"New Products","สินค้าใหม่"
"Product In Websites","สินค้าในเว็บไซต์"
"Status","สถานะ"
"Static","สถิติ"
"Frontend","ส่วนหน้าเว็บ"
"Email to a Friend","ส่งอีเมล์ไปยังเพื่อน"
"OR","หรือ"
"Backend Table Title","หัวข้อตารางส่วนหลัง"
"If you do not specify an option value for a store then the default value will be used.","หากคุณไม่ระบุค่าตัวเลือกสำหรับร้านค้าระบบจะนำค่าเริ่มต้นมาใช้."
"Page:","หน้า:"
"Home","หน้าหลัก"
"Based On","อยู่บนพื้นฐานของ"
"Custom Design","ออกแบบให้เหมาะสม"
"Total of %d record(s) were successfully updated","อัพเดทรายการทั้งสิ้น %d รายการแล้ว"
"Update attributes","อัพเดทคุณลักษณะ"
"Email","อีเมลล์"
"Approved","อนุมัติ"
"Results","ผลลัพธ์"
"Product with this combination of attributes already associated to configurable.","ผลิตภัณฑ์รวมเข้าด้วยกันกับคุณลักษณะเรียบร้อยแล้วที่สัมพันธ์ถึงการแก้ไข"
"Manage Product Sets","จัดการชุดสินค้า"
"Manage Attribute Sets","จัดการชุดคุณลักษณะ"
"Manage Products","จัดการสินค้า"
"Manage Titles (Size, Color, etc.)","จัดการหัวข้อ(ขนาด,สี,ฯลฯ)"
"Manage Attributes","จัดการคุณลักษณะ"
"Manage Product Attributes","จัดการคุณลักษณะสินค้า"
"Manage Options (values of your attribute)","จัดการตัวเลือก(ค่าของคุณลักษณะของคุณ)"
"Manage Categories","จัดการประเภท"
"Manage Catalog Categories","จัดการประเภทของแค็ตตาล็อค"
"Manage Label / Options","จัดการป้าย / ตัวเลือก"
"Duplicate website tier price customer group and quantity.","จำลองเว็บไซต์ระดับราคาของกลุ่มลูกค้าและปริมาณ"
"Qty","จำนวน"
"Maximum Qty Allowed in Shopping Cart","จำนวนมากที่สุดที่อนุมัติในรถเข็น"
"Number of results<br/>(For last time placed)","จำนวนผลลัพธ์<br/>(จากที่ได้ดำเนินการครั้งหลังสุด)"
"Decimal Number","จำนวนทศนิยม"
"Qty Uses Decimals","จำนวนทศนิยมที่ใช้"
"Minimum Qty for Item's Status to be Out of Stock","จำนวนที่น้อยที่สุดสำหรับรายการที่จะออกจากคลังสินค้า"
"Minimum Qty Allowed in Shopping Cart","จำนวนที่น้อยที่สุดที่อนุมัติในรถเข็น"
"Number of Uses","จำนวนที่ใช้"
"Default Qty","จำนวนค่าเริ่มต้น"
"Integer","จำนวนเต็ม"
"Required","จำเป็น"
"Values Required","จำเป็นต้องใส่ค่า"
"Next","ถัดไป"
"Decimal","ทศนิยม"
"All","ทั้งหมด"
"Duplicate","ทำสำเนา"
"ALL GROUPS","ทุกกลุ่ม"
"Scope","ขอบเขต"
"Catalog Price Scope","ขอบเขตราคารายการสินค้า"
"Currently Shopping by","ขณะนี้ทำการเลือกซื้อโดย"
"Watermark Default Size","ขนาดค่าเริ่มต้นของลายน้ำ"
"Search Information","ข้อมูลการค้นหา"
"Product Information","ข้อมูลสินค้า"
"Products Information","ข้อมูลสินค้า"
"General Information","ข้อมูลทั่วไป"
"Additional Information","ข้อมูลที่เพิ่มขึ้น"
"Attribute Information","ข้อมูลคุณลักษณะ"
"Category Data","ข้อมูลประเภท"
"Product saving error.","ข้อผิดพลาดในการบันทึกสินค้า"
"Category delete error","ข้อผิดพลาดในการลบประเภท"
"Text","ข้อความ"
"Skip import row, store ""%s"" field not exists","ข้ามการนำเข้าแถว ""%s""ไม่มีฟิลด์อยู่"
"Skip import row, required field ""%s"" for new products not defined","ข้ามการนำเข้าแถว, ต้องการฟิดล์ ""%s"" สำหรับสินค้าใหม่ที่ไม่ได้กำหนด"
"Skip import row, required field ""%s"" not defined","ข้ามการนำเข้าแถว, ต้องการฟิดล์ ""%s"" ไม่ได้กำหนด"
"Skip import row, required field ""%s"" for new customer not defined","ข้ามการนำเข้าแถว, ต้องการฟิดล์""%s"" สำหรับลูกค้าใหม่ที่ไม่ได้กำหนด"
"Skip import row, is not valid value ""%s"" for field ""%s""","ข้ามการนำเข้าแถว,ค่าไม่ถูกต้อง ""%s"" สำหรับฟิลด์ ""%s"""
"Dropdown","ดรอปดาวน์"
"Double click on a group to rename it","ดับเบิ้ลคลิ๊กที่กลุ่มเพื่อทำการแก้ไขชื่อ"
"Continue","ดำเนินการต่อ"
"Learn More","ดูรายละเอียดเพิ่มเติม"
"View as","ดูในมุมมอง"
"Design","ดีไซน์"
"Options Control","ควบคุมตัวเลือก"
"Best Value","ความนิยมมากที่สุด"
"Copy From Configurable","คัดลอกจากสิ่งที่แก้ไขได้"
"Backorders","คำสั่งซื้อล่วงหน้า"
"Synonym For","คำเหมือนของ"
"Synonym for","คำเหมือนของ"
"Attributes","คุณลักษณะ"
"Cart Item Attribute","คุณลักษณะรายการรถเข็น"
"Product Attribute","คุณลักษณะสินค้า"
"Unassigned Attributes","คุณลักษณะที่ยังไม่ถูกจัดการ"
"Unknown attribute: %s","คุณลักษณะที่ไม่รู้จัก: %s"
"New Product Attribute","คุณลักษณะใหม่ของสินค้า"
"Properties","คุณสมบัติ"
"Frontend Properties","คุณสมบัติ ส่วนหน้า "
"System Properties","คุณสมบัติระบบ"
"Attribute Properties","คุณสมบัติของคุณลักษณะ"
"You may also be interested in the following product(s)","คุณอาจจะสนใจในสินค้าดังต่อไปนี้"
"Are you sure?","คุณแน่ใจ?"
"Are you sure you would like to remove all item from compare products?","คุณแน่ใจว่าต้องการลบรายการทั้งหมดจากรายการเปรียบเทียบสินค้า?"
"Are you sure you would like to remove this item from the compare products?","คุณแน่ใจว่าต้องการลบรายการนี้จากรายการเปรียบเทียบสินค้า?"
"Are you sure you want to delete this category?","คุณแน่ใจว่าต้องการลบประเภทนี้?"
"You have no items to compare.","คุณไม่มีรายการสินค้าที่จะเปรียบเทียบ"
"You cannot remove system attribute from this set.","คุณไม่สามารถย้ายคุณลักษณะของระบบจากชุดนี้ได้"
"You cannot delete this attribute","คุณไม่สามารถลบคุณลักษณะนี้ได้"
"You cannot update this attribute","คุณไม่สามารถอัพเดทคุณลักษณะนี้"
"You cannot edit this attribute","คุณไม่สามารถแก้ไขคุณลักษณะนี้ได้"
"Fixed","คงที่"
"Price values for options should be specified in system base currency.","ค่าราคาสำหรับข้อกำหนดจะเจาะจงอยู่ในพื้นฐานระบบสกุลเงิน"
"Unique Value","ค่าที่เป็นค่าเฉพาะ"
"Default Values","ค่าเริ่มต้น"
"Default value","ค่าเริ่มต้น"
"Unique Value (not shared with other products)","ค่าเฉพาะ (ไม่ใช้ร่วมกับสินค้าอื่น)"
"Search","ค้นหา"
"Search Query","ค้นหา Query"
"Browse By","ค้นหาโดย"
"Check items to add to the cart or ","ตรวจสอบรายการก่อนใส่รถเข็น "
"Filter must be as object. Set correct filter please","ตัวกรองจะต้องเป็น Object กรุณาตั้งตัวกรองที่ถูกต้อง"
"Filters must be as array","ตัวกรองต้องเป็นแบบ Array"
"ex. http://domain.com","ตัวอย่าง http://domain.com"
"Simple Product","ตัวอย่างสินค้า"
"Letters","ตัวอักษร"
"Letters(a-zA-Z) or Numbers(0-9)","ตัวอักษร(a-zA-Z) หรือตัวเลข(0-9)"
"Page Title Separator","ตัวแยกหัวข้อหน้าหน้า"
"Option:","ตัวเลือก:"
"Shopping Options","ตัวเลือกการซื้อ"
"Settings","ตั้งค่า"
"Set Root Category For Store","ตั้งค่า Root Category สำหรับร้านค้า"
"Configurable Product Settings","ตั้งค่าสินค้าที่ปรับแต่งได้"
"Set Descending Direction","ตั้งค่าตามลำดับมากไปน้อย"
"Set Ascending Direction","ตั้งค่าเป็นเรียงจากน้อยไปมาก"
"Set root category for this store in the <a href=""%s"">configuration</a>","ตั้งค้า root category สำหรับร้านค้านี้ใน<a href=""%s"">การตั้งค่า</a>"
"Backend Table","ตารางส่วนหลัง"
"Position","ตำแหน่ง"
"Watermark Position","ตำแหน่งลายน้ำ"
"Position of attribute in layered navigation block","ตำแหน่งของคุณลักษณะ layered navigation ถูกบล็อค"
"Position In Layered Navigation","ตำแหน่งในระดับ Navigation"
"per page","ต่อหน้า"
"As low as:","ต่ำเท่ากับ:"
"Options is required","ต้องการตัวเลือก"
"Image type and information need to be specified for each store view.","ต้องมีการระบุประเภทรูปภาพและข้อมูลสำหรับมุมมองแต่ละร้าน"
"Filter model name must be declared","ต้องประกาศชื่อโมเดลตัวกรอง"
"A name is required","ต้องใส่ชื่อให้ระบบ"
"Buy %s for %s each","ซื้อ %s ในราคา %s ต่อชิ้น"
"Shop by","ซื้อโดย"
"Buy %s for %s","ซื้ิอ %s ในราคา %s"
"Zoom Out","ซูมออก"
"Zoom In","ซูมเข้า"
"Categories","ประเภท"
"Category","ประเภท"
"Type","ประเภท"
"Catalog Input Type for Store Owner","ประเภทการนำเข้าข้อมูลจากรายการสินค้าสำหรับเจ้าของร้าน"
"Category Products","ประเภทสินค้า"
"Product Categories","ประเภทสินค้า"
"Product Type","ประเภทสินค้า"
"All Product Types","ประเภทสินค้าทั้งหมด"
"Invalid product type specified, skipping the record","ประเภทสินค้าที่ระบุไม่ถูกต้อง กำลังข้ามรายการ"
"Parent Category","ประเภทหลัก"
"Data Type for Saving in Database","ประเภทของข้อมูลที่จะบันทึกลงในฐานข้อมูล"
"New Category","ประเภทใหม่่"
"Invalid image file type","ประเภทไฟล์ภาพไม่ถูกต้อง"
"Disabled","ปิดการใช้งาน"
"Close Window","ปิดหน้าต่าง"
"Label","ป้าย"
"Attribute Label","ป้ายคุณลักษณะ"
"Send Count","นับการส่ง"
"Last Name","นามสกุล"
"Backend Model","แบบส่วนหลัง"
"Frontend Model","แบบส่วนหน้า"
"Attribute model not defined","แบบคุณลักษณะไม่ได้กำหนด"
"Attribute Model","แบบคูณลักษณะ"
"Gallery","แกลเลอรี่"
"Edit","แก้ไข"
"Edit Attribute Set '%s'","แก้ไขชุดคุณลักษณะ '%s'"
"Edit Search","แก้ไขการค้นหา"
"Edit Search '%s'","แก้ไขการค้นหา '%s'"
"Edit Product Attribute","แก้ไขคุณลักษณะสินค้า"
"and","และ"
"and above","และสูงกว่า"
"Show","แสดง"
"Display in Suggested Terms","แสดงในคำที่แนะนำ"
"Source Model","แหล่งข้อมูลโมเดล"
"Products Sitemap","แผนผังสินค้า"
"Site Map","แผนผังเว็บไซต์"
"Categories Sitemap","แผนผังเว็บไซต์"
"Declare attribute value saving scope","แจ้งขอบเขตการบันทึกค่าคุณลักษณะ"
"Notify for Quantity Below","แจ้งเตือนสำหรับปริมาณที่ลดลง"
"Product Alerts","แจ้งเตือนสินค้า"
"Notify Low Stock RSS","แจ้งเตือนเมื่อสินค้าในสต๊อกเหลือน้อย RSS"
"Grid","แนวตั้ง"
"Yes","ใช่"
"Yes/No","ใช่/ไม่ใช่"
"Use categories path for product URLs","ใช้ Path ของ ประเภทสินค้า สำหรับ URL สินค้า"
"Use Config Settings","ใช้การตั้งค่า Config"
"Use Default Value","ใช้ค่าเริ่มต้น"
"Apply To","ใช้งานไปยัง"
"Apply To Configurable/Grouped Product","ใช้งานไปยัง  กราตั้งค่า/กลุ่มสินค้า"
"Filterable (no results)","ใช้ตัวกรองได้ (ไม่ใช้ผลลัพธ์)"
"Use In Layered Navigation","ใช้ใน Layered Navigation"
"Use In Layered Navigation<br/>(Can be used only with catalog input type 'Dropdown')","ใช้ใน Layered Navigation<br/>(สามารถใช้ใน catalog ที่ใส่ข้อมูลประเภท'ดรอปดาวน์'เท่านั้น)"
"Use To Create Configurable Product","ใช้ในการสร้างสินค้าที่ปรับแต่งได้"
"Use in advanced search","ใช้ในการค้นหาขั้นสูง"
"Use in quick search","ใช้ในการค้นหาแบบเร่งด่วน"
"In Stock","ในคลังสินค้า"
"In stock","ในคลังสินค้า"
"List Mode","โหมดรายการ"
"Global","โดยรวม"
"There are no products matching the selection.","ไม่พบสินค้าที่ตรงกับการเลือก"
"No product collections found","ไม่พบคอลเลคชั่นสินค้า"
"Unable to find a search term to delete","ไม่พบคำค้นหาที่ต้องการลบ"
"Unable to find an attribute to delete","ไม่พบคุณลักษณะที่ต้องการลบ"
"Image file not found","ไม่พบไฟล์รูปภาพ"
"None","ไม่มี"
"There are no %s available.","ไม่มี %s ที่สามารถซื้อได้"
"Create Empty","ไม่มีการสร้าง"
"No layout updates","ไม่มีการอัพเดท เลย์เอาท์"
"This search no longer exists","ไม่มีการค้นหานี้"
"Image not exists","ไม่มีภาพ"
"No image","ไม่มีรูปภาพ"
"There are no customers for this alert","ไม่มีลูกค้าสำหรับการแจ้งเตือนนี้"
"This attribute no longer exists","ไม่มีคุณลักษณะนี้อยู่"
"No options of this product are available.","ไม่มีตัวเลือกสำหรับสินค้านี้"
"Unable to complete request. Please try again later.","ไม่สามารถดำเนินการตามคำขอให้เสร็จสมบูรณ์ได้ กรุณาลองใหม่อีกครั้ง"
"Unable to get product id.","ไม่สามารถเรียกข้อมูล หัสสินค้าได้"
"Nowhere","ไม่ปรากฏที่ไหน"
"No","ไม่ใช่"
"Not shared with other products","ไม่ใช้ร่วมกับสินค้าอื่น"
"unselect all","ไม่เลือกทั้งหมด"
"Base directory to upload image file is not specified","ไดเ็ร็คทอรี่พื้นฐานที่จะอัฟโหลด ไฟล์รูปภาพไม่ได้กำหนด"
"Go to Home Page","ไปยังหน้าหลัก"
"Add New Set","เพิ่มชุดสินค้าใหม่"
"Add New Attribute Set","เพิ่มชุดคุณลักษณะใหม่"
"Add Group","เพิ่มกลุ่ม"
"Add New Group","เพิ่มกลุ่มใหม่"
"Add New Search Term","เพิ่มการค้นหาใหม่"
"Add Design Change","เพิ่มการเปลี่ยนแปลงดีไซน์"
"Add Tier","เพิ่มระดับ"
"Add Items to Cart","เพิ่มรายการไปยังรถเข็น"
"Add New Images","เพิ่มรุปภาพใหม่"
"Customers for alert %s was successfuly added to queue","เพิ่มลูกค้าสำหรับการแจ้งเตือน %s ลงในคิวแล้ว"
"Add Product","เพิ่มสินค้า"
"Product %s successfully added to compare list","เพิ่มสินค้า %s ลงในรายการเปรียบเทียบแล้ว"
"Add Attribute","เพิ่มคุณลักษณะ"
"Add Option","เพิ่มตัวเลือก"
"Add New","เพิ่มใหม่"
"Add to Cart","เพิ่มในรถเข็น"
"Add to Wishlist","เพิ่มไปยัง Wishlist"
"Add to My Wishlist","เพิ่มไปยัง Wishlist ของฉัน"
"Add to Compare","เพิ่มไปเปรียบเทียบ"
"Add Product To Websites","เพิ่่มสินค้าไปยังเว็บไซต์"
"Add New Attribute","เพิ่่มคุณลักษณะใหม่"
"Category move error","เกิดข้อผิดพลาดในการย้ายประเภท"
"Starting at:","เริ่มต้นที่:"
"Sort Order","เรียงออเดอร์"
"Sort by","เรียงตาม"
"Multiple Select","เลือกหลายตัวเลือก"
"select all","เลือกทั้งหมด"
"Select Configurable Attributes ","เลือกคุณลักษณะที่ปรับแต่งได้ "
"Choose an Option...","เลือกตัวเลือก..."
"Choose option...","เลือกตัวเลือก..."
"Selected Product Types","เลือกประเภทสินค้า"
"Integer Number","เลขจำนวนเต็ม"
"Website","เว็บไซต์"
"Websites","เว็บไซต์"
"Exclude","เอาออก"
"Static block only","เฉพาะ Static Block"
"Products only","เฉพาะสินค้า"
"Compare list successfully cleared","เปรียบเทียบรายการสำเร็จ"
"Compare Items","เปรียบเทียบรายการสินค้า"
"Compare Products","เปรียบเทียบสินค้า"
"Compare Products - %d Items","เปรียบเทียบสินค้า - %d รายการ"
"Comparable","เปรียบเทียบได้"
"Change","เปลี่ยนแปลง"
"Change status","เปลี่ยนแปลงสถานะ"
"Percentage","เปอร์เซ็นต์"
"Enabled","เปิดการใช้งาน"
"Is Default","เป็นค่าเริ่มต้น"
"Best Selling Products","Best Selling Products"
"Invalid block: %s","Block ไม่ถูกต้อง: %s"
"Bundle","Bundle"
"Can be used only with catalog input type Dropdown, Multiple Select and Price","Can be used only with catalog input type Dropdown, Multiple Select and Price"
"Catalog Searches","Catalog Searches"
"Clean boot cut women's business pant","Clean boot cut women's business pant"
"Cross-sell Products","Cross-sell Products"
"Cross-sells","Cross-sells"
"Customer Reviews","Customer Reviews"
"Default Tax Class","Default Tax Class"
"Discount","Discount"
"Edit Product Attribute ""%s""","Edit Product Attribute ""%s"""
"Email Address","Email Address"
"Email Address:","Email Address:"
"Email:","Email:"
"Entity collection is expected","Entity collection is expected"
"Kamper state-of-art Extra Comfort runners","Kamper state-of-art Extra Comfort runners"
"Line %d, Email: %s","Line %d, Email: %s"
"Line %d, SKU: %s","Line %d, SKU: %s"
"Manage Ratings","Manage Ratings"
"Maximum %d email addresses allowed.","Maximum %d email addresses allowed."
"Message:","Message:"
"Name:","Name:"
"Option","Option"
"Options","Options"
"Our customer service is available 24/7. Call us at (800) DEMO-NUMBER.","Our customer service is available 24/7. Call us at (800) DEMO-NUMBER."
"Panasoic HDC-SD1 High Definition Camcorder","Panasoic HDC-SD1 High Definition Camcorder"
"Pending Reviews","Pending Reviews"
"Please add one or more options","Please add one or more options"
"Prices","Prices"
"Product Attribute Sets","Product Attribute Sets"
"Product Attribute Specs","Product Attribute Specs"
"Product Attributes","Product Attributes"
"Product Options","Product Options"
"Product URL Suffix (cache refresh needed)","Product URL Suffix (cache refresh needed)"
"Recipient:","Recipient:"
"Redirect","Redirect"
"Redirect URL","Redirect URL"
"Remove Email","Remove Email"
"Reviews and Ratings","Reviews and Ratings"
"Roll Over for preview","Roll Over สำหรับการแสดงตัวอย่าง"
